submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,key_pressed,languages,left,order,picture,right,startDate,startTime,timeSpent,trial_number,trial_type
1398,670,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,58,main
1398,662,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,59,main
1398,998,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,60,main
1398,5529,14,,incompatible,timeout,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,1,practice
1398,699,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,2,practice
1398,688,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,3,practice
1398,798,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,4,practice
1398,772,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,5,practice
1398,727,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,6,practice
1398,1283,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,7,practice
1398,713,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,8,practice
1398,934,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,9,practice
1398,2269,14,,incompatible,timeout,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,10,practice
1398,586,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,11,practice
1398,562,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,12,practice
1398,678,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,13,practice
1398,387,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,14,practice
1398,485,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,15,practice
1398,519,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,16,practice
1398,558,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,17,practice
1398,595,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,18,practice
1398,641,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,19,practice
1398,602,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,20,practice
1398,779,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,1,main
1398,550,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,2,main
1398,687,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,3,main
1398,610,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,4,main
1398,506,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,5,main
1398,503,14,,incompatible,incorrect,right,1594568889496,small,155,male,q,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,6,main
1398,727,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,7,main
